feature_num_1,feature_num_2,feature_cat,target
-0.07282891265687277,-3.4077400180719746,Group C,-0.2975275913381487
-0.846793718068405,10.435708175362823,Group A,5.5399109881429975
-1.5148472246858646,6.408198784747253,Group C,-3.210254298978458
-0.4465149520670211,1.9601367934169132,Group A,-4.576575512774216
0.8563987943234723,9.39972069445013,Group C,-2.075724209643733
0.21409374413020396,2.3868415382380914,Group A,-0.13675804906649341
-1.245738778711988,-2.306421006641318,Group C,0.7300183479680755
0.173180925851182,9.615620386348287,Group A,-0.7237081735689896
,4.694550218423293,Group B,1.0561661895428904
-0.883857436201133,-3.1862307716322817,Group B,-3.7546182725713324
0.1537251059455279,1.048306609581959,Group A,4.331293812219778
0.058208718445999896,-2.3780912669237857,Group C,-0.2464535351777064
-1.142970297830623,-4.913998654821681,Group A,3.351887494764383
0.3577873603482833,6.630887737658207,Group C,1.0281760391331125
0.5607845263682344,11.547083202350652,Group B,1.3702596574613517
1.083051243175277,-4.992837869095706,Group C,1.7093018406966118
1.053802052034903,4.814846183452854,Group B,1.3431256800519449
-1.377669367957091,-1.2532128456091347,Group C,1.9281682796026316
-0.9378250399151228,-0.4356269188234805,Group C,3.987457590397294
0.5150352672086598,-0.9619696211943456,Group C,0.5895635091044104
0.5137859509122088,-2.31995384839908,Group A,2.127011272765537
0.5150476863060479,2.242608139724135,Group A,-0.26920708286168016
3.852731490654721,-2.154750582055189,Group B,4.320351646348419
,3.352284128899194,Group B,-2.029176906177809
1.135565640180599,1.7488094527543152,Group A,5.402821298732447
0.9540017634932023,0.8052597656679512,Group B,-0.12047385193303023
0.651391251305798,-2.5378183102079896,Group A,-4.292325306354145
-0.3152692446403456,-0.8838566528416636,Group C,0.38431324473236783
0.7589692204932674,5.77695612912878,Group B,-2.0431549724246425
-0.7728252145375718,4.504585938121904,Group B,2.5219306469661724
-0.23681860674000887,-2.8877762239927556,Group A,-1.9578719379071727
-0.48536354782910346,2.4966615271461294,Group B,-1.3385502996443392
0.08187413938632256,5.756935616858945,Group B,-5.668622192836593
2.3146585666735087,-6.347026405606858,Group C,-1.3569189577472303
-1.867265192591748,4.716800961899676,Group B,-7.27163797988687
0.6862601903745135,-1.3131187947292333,Group C,-4.75170847045717
-1.6127158711896517,4.852993342965797,Group A,2.281243968432892
-0.47193186578943347,-1.8162957827125843,Group B,2.3574004759524967
,-7.024410503322596,Group C,1.2763726853548942
0.06428001909546277,-6.137712189415813,Group A,-2.9009284293876387
-1.0777447779293061,2.24042473330691,Group B,-0.14313406842593956
-0.7153037092599682,3.2986125086074094,Group A,-0.010807617271705212
0.6795977489346758,-2.521583125522043,Group B,-3.4750940675776283
-0.7303666317171367,5.19296229388687,Group A,4.510194905301452
0.21645858958197486,-6.3076003113448,Group A,2.6320868717270143
0.045571839903813784,1.669601006763417,Group C,-0.6628925214889918
-0.6516003476058171,-4.055080998812283,Group A,0.08065751698359233
2.1439440893253257,-1.2591805390107957,Group B,0.6251484238426575
0.6339190223180112,2.23699335658207,Group B,-6.125204605272872
-2.025142586657607,-2.302066826419762,Group C,-0.7415321475617908
0.18645431476942764,0.07722227885087318,Group B,-2.0459527439933956
-0.661786464768388,7.031464046072203,Group B,-3.0048600296847465
0.852433334796224,-0.8844593476157439,Group B,-0.8433008786578646
,6.178460560325709,Group A,5.3930595805485675
-0.11473644146689901,-3.6485342732880905,Group A,1.9225285838010295
0.5049872789804571,4.6490208895764145,Group B,-1.7135369693483904
0.8657551941701215,9.207843103289502,Group C,1.7177483440684758
-1.2002964070557762,-10.358222500636447,Group A,4.198066309758007
-0.3345012358409484,-1.984476277352384,Group C,2.7739010487383062
-0.4749453111609562,4.8853606359027,Group B,0.1788911097605224
-0.6533292325737119,0.9847730697850365,Group B,-1.9408103331167217
1.7654542402810969,3.8557293668565444,Group A,2.09466994084077
0.40498171096095553,-1.0199259335791027,Group B,1.1804561562652487
-1.2608839543350452,2.4329489373644995,Group A,2.6855796600831967
0.9178619470547761,1.2216138230396028,Group B,1.9055154050459087
2.1221561970126332,7.838910308299036,Group B,3.1486581459580054
1.0324652605511468,3.2721042165060656,Group A,-1.605705634681704
-1.5193699659540134,3.688013310376011,Group A,3.952182196902977
,-0.05938483061233679,Group A,0.5927988140771989
1.2669111491866227,-0.4380311203624676,Group B,6.2257826178757965
-0.7076694656187807,-0.16279093909810438,Group B,-2.0675634542687034
0.44381942814622843,3.9722607118914843,Group C,5.207891409495748
0.7746340534293368,-0.10492240410131481,Group A,0.5937323503879434
-0.926930471578083,3.4488742844820646,Group B,-1.954254010843345
-0.05952535606180008,12.377003993227195,Group B,-1.4516575021629647
-3.2412673400690726,6.355623517158461,Group A,-0.9610419245829604
-1.0243876413342898,0.3698823391607944,Group C,1.2724978392057493
-0.2525681513931603,8.006069610819724,Group A,1.5685064641064987
-1.2477831819648495,-0.040376865107757176,Group C,-1.7211000118157371
1.6324113039316352,-8.19062267588927,Group B,-0.07306377678294852
-1.4301413779606327,-3.0404315545870206,Group C,6.426811075835591
-0.44004448669698376,-7.353959605129278,Group B,5.182629510302134
0.13074057728609134,0.24243257979345678,Group A,1.3089710090220963
,2.0920918959477586,Group A,0.11401043450460085
-1.4358621511794394,10.382186561376413,Group A,0.3600939801547839
1.1631637521549596,3.634636868820813,Group C,1.84055391819125
0.010233061019587049,0.9044973559556788,Group B,-3.068377695595217
-0.9815086510479509,6.1470279059174455,Group A,-0.7721296122700353
0.46210347426327075,-9.055676545039425,Group A,-5.005752221632768
0.19905969557347003,3.1780727905428297,Group B,1.1976693678158377
-0.6002168771587947,5.854325969434834,Group A,1.9415878191082232
0.06980208499001891,-5.392931228899208,Group B,-1.449559386898122
-0.3853135968617602,7.718770216034645,Group B,4.721960289870099
0.11351734525124804,3.692482037472071,Group B,-3.677296989007024
0.6621306745210467,-0.07643956950400632,Group B,-4.393124640629461
1.586016816145352,5.163909330531425,Group B,0.6733554556799162
-1.237815498826849,13.353464289021979,Group C,3.1412949078364636
2.1330333746562666,2.909331275292476,Group A,5.051783074373606
,3.2411029315016804,Group C,-1.37665278860682
-0.15178509503558332,-0.2968044977012205,Group A,3.2360425002938866
0.5883172064845765,-2.249221847323959,Group C,-0.11552540850212162
0.28099186773503265,6.151679082721228,Group B,-0.5178818998224589
-0.6226995198205938,-2.2804191295443363,Group A,2.650979812460017
-0.20812225035727522,2.3578311860969623,Group A,1.9569686352402589
-0.4930009346588328,-0.3882872338255834,Group C,-4.729176470952748
-0.5893647569442115,4.394899128731959,Group C,4.429621049177687
0.8496020970210246,3.6683105264347415,Group A,4.140274062442355
0.35701548596504734,7.187699721289496,Group C,-1.8766881045285881
-0.6929095952606542,-0.5500819942737349,Group C,1.1874106003122271
0.8995998754332507,0.6506253235331436,Group C,1.4820905588482165
0.30729952087660933,-2.893818578911537,Group B,0.7820212974717213
0.8128621188389601,-0.22146630038055815,Group B,-1.6509154615362602
0.6296288419236122,3.886502465224261,Group C,-2.0148701038141548
